district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段１６號四樓,22.35,住,,,1110616,土地1建物1車位1,四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000214,182.31,3,2,2,有,有,12500000,71637,坡道平面,24.57,1200000,陽台加窗、陽台向外擴大加蓋、雨遮加蓋其他增建；,RPRRMLKMOHHGFEF48DA,94.69,10.94,5.19,有
淡水區,房地(土地+建物)+車位,新北市淡水區興福寮６６巷２０７號,37.51,,山坡地保育區,丙種建築用地,1110607,土地2建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980526,116.74,2,2,1,有,有,6150000,52681,坡道平面,0,0,,RPPNMLOJPHHGFEF08DA,52.61,1.37,7.02,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段１８０號四樓,8.28,商,,,1110605,土地1建物1車位1,四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,122.27,2,1,1,有,有,7100000,58068,坡道平面,30.84,0,,RPXPMLTLOHHGFEF07DA,54.34,2.8,5.35,有
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路三段５７之２號九樓,33,住,,,1110604,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020909,202.71,4,2,2,有,有,14600000,80029,坡道平面,37.77,1400000,其他增建；,RPQQMLRJOHHGFEF68DA,103.26,0,12.29,有
淡水區,房地(土地+建物),新北市淡水區新民街１８０巷１０號二樓,30.9,住,,,1110611,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,770730,106.37,5,0,5,有,無,6225000,58522,,0,0,後陽台外推陽台外推；,RPTPMLLJPHHGFEF48EA,93.77,0,12.6,無
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路一段１３０號五樓,19.14,住,,,1110611,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040515,132.05,2,1,1,有,有,8330000,63082,坡道平面,32.26,0,另附機車位乙位,RPOQMLLJPHHGFEF08EA,61.16,0,5.49,有
淡水區,房地(土地+建物),新北市淡水區中正東路二段８３號十五樓之１,2.53,住,,,1110620,土地5建物1車位0,十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,920922,52.7,1,1,1,有,有,5400000,102467,,0,0,,RPWPMLLJPHHGFEF78EA,32.39,0,6.99,有
淡水區,房地(土地+建物)+車位,新北市淡水區興福寮８８巷９３號,68.12,,山坡地保育區,丙種建築用地,1110601,土地2建物1車位1,一層，二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,890418,195.89,5,2,2,有,有,12000000,61259,坡道平面,32.95,0,二樓客廳上方房屋增建,RPRNMLPJPHHGFEF48EA,130.36,0,14.58,無
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路二段１２２號九樓,25.21,住,,,1110602,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050401,176.71,3,2,2,有,有,11000000,62249,坡道平面,30.04,0,陽台外推；,RPUNMLPJPHHGFEF78EA,84.69,5.74,11.43,有
淡水區,房地(土地+建物),新北市淡水區中正路二段３２巷８號二樓,11,商,,,1110601,土地1建物1車位0,二層,十八層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,860925,116.29,3,2,2,有,有,7100000,61054,,0,0,,RPSPMLLJPHHGFEF38EA,74.81,3.62,11.05,有
淡水區,土地,興仁段422-1地號,2500,,特定農業區,農牧用地,1110614,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,12000000,4800,,0,0,,RPSNMLKMOHHGFEF28EA,0,0,0,無
淡水區,車位,新北市淡水區中正東路二段１０９號,0.87,住,,,1110613,土地1建物1車位1,一層,三十八層,其他,一般事務所,鋼筋混凝土造,980610,18.34,0,0,0,有,有,1000000,,坡道平面,18.34,1000000,僅車位交易；,RPPNMLKMOHHGFEF97EA,0,0,0,有
淡水區,房地(土地+建物),新北市淡水區淡金路二段１１５號十三樓,11.29,住,,,1110607,土地1建物1車位0,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970917,72.61,2,2,1,有,有,6360000,87591,,0,0,陽台加窗其他增建；,RPUPMLNKOHHGFEF68DA,42.89,1.95,5.23,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段１６０號十一樓,8.07,商,,,1110602,土地1建物1車位1,十一層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,106.23,2,1,1,有,有,7700000,76533,坡道機械,15.42,750000,其他增建；,RPPQMLRJOHHGFEF58DA,54.06,2.8,5.2,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路三段２０２號二十六樓,8.01,商,,,1110608,土地1建物1車位1,二十六層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061229,105.62,2,2,1,有,有,7060000,66843,坡道機械,15.42,0,,RPQOMLNLOHHGFEF28DA,53.7,2.8,5.14,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２６１號十六樓,9.93,商,,,1110612,土地1建物1車位1,十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,152.47,3,2,2,有,有,11500000,75425,坡道平面,30.46,0,含土地增值稅或其他稅費；其他；親友、員工、共有人或其他特殊關係間之交易；,RPQOMLLJPHHGFEF97DA,65.97,9.22,5.95,有
淡水區,房地(土地+建物),新北市淡水區新民街３２２巷１弄１５號四樓,26.87,住,,,1110618,土地1建物1車位0,四層，走廊,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,641129,50.02,1,1,1,有,無,1550000,30988,,0,0,,RPVOMLLJPHHGFEF48DA,50.02,0,0,無
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路一段１２６巷１２１號十八樓,38.83,住,,,1110604,土地1建物1車位2,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060824,289.93,4,2,3,有,有,23100000,79674,坡道平面,49.38,0,,RPTOMLOJPHHGFEF58DA,144.07,6.41,14.16,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段３０６巷６０弄３８號四樓,17.98,住,,,1110609,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021,134.81,2,1,1,有,有,9000000,66761,坡道平面,32.4,0,,RPVOMLOJPHHGFEF78DA,60.99,1.31,8.97,有
淡水區,房地(土地+建物),新北市淡水區中正路一段２４巷２８號四樓,33.3,都市：其他:住宅區,,,1110611,土地2建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691013,109.05,3,2,1,有,無,4550000,41724,,0,0,,RPVQMLLJPHHGFEF68DA,109.05,0,0,無
淡水區,房地(土地+建物),新北市淡水區淡海路１８２巷１９號三樓,33.33,住,,,1110613,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700827,102.19,4,2,1,有,無,5600000,54800,,0,0,陽台外推；,RPUOMLPJPHHGFEF78DA,91.72,0,10.47,無
淡水區,房地(土地+建物),新北市淡水區水碓３０號六樓,20.64,,山坡地保育區,丙種建築用地,1110615,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830720,46.27,1,1,1,有,有,1660000,35876,,0,0,,RPPNMLQJPHHGFEF28DA,34.84,1.29,5.68,有
淡水區,房地(土地+建物)+車位,新北市淡水區八勢路１５號二十樓,55.79,住,,,1110614,土地1建物1車位2,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070207,273.38,4,2,2,有,有,29910000,136769,坡道平面,80.28,3500000,,RPVQMLOJPHHGFEF98DA,117.11,8.39,4.9,有
淡水區,房地(土地+建物)+車位,新北市淡水區大信街６８號五樓,31.37,住,,,1110620,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090724,185.23,3,2,2,有,有,13450000,77896,坡道平面,28.61,1250000,,RPPNMLPJPHHGFEF18DA,85.75,5.21,11.08,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路一段１００號十三樓,26.91,住,,,1110602,土地1建物1車位1,十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080222,178.73,3,2,2,有,有,16100000,94659,坡道平面,25.02,1550000,實品屋,RPRPMLLJPHHGFEF18DA,89.08,3.61,11.58,有
淡水區,房地(土地+建物),新北市淡水區新民街１７８巷４２弄２０號三樓,9.95,住,,,1110623,土地3建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780815,49.27,1,1,1,有,有,3450000,70022,,0,0,陽台外推；,RPRPMLOLOHHGFEF58DA,31.97,0,4.25,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段９４號十五樓,21.46,住,,,1110619,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970711,156.73,3,2,2,有,有,12700000,81031,坡道平面,34.04,0,,RPSNMLQJPHHGFEF68EA,79.57,1.09,7.71,有
淡水區,房地(土地+建物),新北市淡水區新民街１９巷８０號十樓,5.59,住,,,1110628,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891027,31.78,1,0,1,有,有,3160000,99434,,0,0,,RPTNMLQJPHHGFEF78EA,19.62,0,3.95,有
淡水區,房地(土地+建物),新北市淡水區淡海路１８４巷５之１號三樓,18.79,住,,,1110608,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840913,113.91,3,2,2,有,有,6680000,58643,,0,0,,RPUNMLQJPHHGFEF88EA,89.01,1.26,7.27,有
淡水區,房地(土地+建物),新北市淡水區新民街２３０號五樓,31.26,住,,,1110621,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740105,144.57,4,2,2,有,有,6000000,41502,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLPJPHHGFEF09EA,115.54,0,20.04,有
淡水區,房地(土地+建物)+車位,新北市淡水區新春街１１６之１號十四樓,43.01,住,,,1110606,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100708,207.5,4,2,2,有,有,13960000,73012,坡道平面,33.42,1250000,其中拆分為:土地價款為新台幣捌佰壹拾壹萬元整，建物價款為新台幣伍佰捌拾伍萬元整。,RPOOMLPJPHHGFEF28EA,105.49,0,11.09,有
淡水區,房地(土地+建物),新北市淡水區北新路１８４巷２３２號四樓,17.41,住,,,1110605,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,910827,52.35,2,0,2,有,有,3980000,76027,,0,0,,RPXOMLPJPHHGFEF56EA,36.51,0,5.04,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段９１號八樓,14.79,住,,,1110603,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831216,110.5,2,1,1,有,有,14220000,137351,升降機械,14.25,1000000,,RPQQMLPJPHHGFEF68EA,55.41,0,8.38,有
淡水區,房地(土地+建物)+車位,新北市淡水區新民街５６號二十一樓,59.08,住,,,1110602,土地1建物1車位1,二十一層，二十二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811125,517.24,4,3,4,有,有,16500000,31899,坡道平面,0,0,,RPVQMLPJPHHGFEF56EA,390.91,85.81,0,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段６１之６號十二樓,13.03,住,,,1110616,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,105.68,1,1,1,有,有,9000000,85163,坡道平面,36.08,0,,RPSRMLQJPHHGFEF09EA,40.59,0,5.36,有
淡水區,房地(土地+建物)+車位,新北市淡水區坪頂路５１巷２號二樓,66.49,住,,,1110615,土地1建物1車位1,二層，三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001004,260.02,4,2,3,有,有,18000000,69225,坡道機械,10.16,0,,RPSPMLQJPHHGFEF88EA,153.39,1.56,37.39,有
淡水區,房地(土地+建物)+車位,新北市淡水區八勢一街６３巷３０號三樓,28.95,住,,,1110611,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971125,182.11,4,2,2,有,有,13980000,80438,坡道平面,23.23,1200000,陽台外推；,RPRNMLNLOHHGFEF28DA,96.87,4.31,10.88,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段１２９號四樓,37.51,住,,,1110607,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011101,195.16,4,2,2,有,有,15750000,80703,坡道平面,29.92,0,,RPROMLLLOHHGFEF18DA,105.22,0.63,13.89,有
淡水區,房地(土地+建物)+車位,新北市淡水區崁頂三路１０７號十四樓,37.85,住,,,1110616,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880525,187.18,3,2,2,有,有,7500000,46171,坡道平面,46.4,1000000,陽台外推；其他增建；,RPSQMLQKOHHGFEF88DA,84.94,4.88,11.22,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段３０６巷９弄７號十三樓,33.95,住,,,1110616,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010806,241.34,3,2,2,有,有,16200000,67125,坡道平面,56.34,0,,RPRRMLRJPHHGFEF98DA,110.26,6.32,12.25,有
淡水區,車位,新北市淡水區八勢路２巷６號二樓等,5.67,住,,,1110621,土地1建物1車位1,,,其他,,,,39.62,0,0,0,有,有,2000000,,坡道平面,39.62,2000000,僅車位交易；,RPXPMLRJPHHGFEF76DA,0,0,0,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市五路一段１３２號三樓,25.27,住,,,1110609,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040515,166.82,3,2,2,有,有,9800000,63169,坡道平面,32.26,1300000,,RPTPMLRLOHHGFEF09DA,78.9,0.9,11.85,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段３０５號十三樓,8.56,商,,,1110608,土地1建物1車位1,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,113.91,2,1,1,有,有,7900000,69353,坡道機械,15.23,0,,RPQSMLQJPHHGFEF88DA,57.67,1.18,6.74,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段２５２號十樓,22.42,住,,,1110609,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020,171.8,3,2,2,有,有,10800000,62864,坡道平面,29.19,0,,RPTQMLPJPHHGFEF88DA,85.44,8.78,5.38,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段１４８巷７５號四樓,24.1,住,,,1110613,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030613,119.26,2,2,2,有,有,7450000,62469,坡道平面,30.89,0,,RPUOMLQJPHHGFEF88DA,53.03,4.09,5.67,有
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路１６７號十六樓,15.55,住,,,1110626,土地1建物1車位1,十六層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060118,107.74,2,1,1,有,有,11290000,104789,坡道機械,18.15,0,,RPPPMLQJPHHGFEF48DA,52.67,1.22,7.47,有
淡水區,房地(土地+建物),新北市淡水區北新路１８２巷５弄１６號三樓之１,5.65,住,,,1110617,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780310,24.28,1,0,1,有,無,1560000,64250,,0,0,,RPSOMLLLOHHGFEF28DA,16.31,1.21,0,無
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路三段１４８巷３３號,28.55,住,,,1110606,土地1建物1車位1,一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,133.29,3,2,2,有,有,9220000,69172,坡道平面,30.89,0,陽台外推；,RPSOMLMLOHHGFEF38DA,65.15,0,5.82,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段２８２巷２０弄３２號,210.33,住,,,1110604,土地1建物1車位3,全,三層,透天厝,住家用,鋼筋混凝土造,960803,424.01,5,3,5,有,有,32300000,76177,坡道平面,82.47,0,其他增建；,RPPQMLMLOHHGFEF28DA,275.99,0,50.58,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２９７號十三樓,8.07,商,,,1110601,土地1建物1車位1,十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,122.69,2,1,1,有,有,9070000,83162,坡道平面,30.46,1400000,含裝潢費1050000元；,RPVPMLNKOHHGFEF78DA,53.19,2.8,5.35,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２９７號十五樓,8.07,商,,,1110601,土地1建物1車位1,十五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,122.69,2,1,1,有,有,8920000,80993,坡道平面,30.46,1450000,含裝潢費1050000元；,RPTPMLNKOHHGFEF58DA,53.19,2.8,5.35,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段２號二樓,22.13,住,,,1110607,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960302,155.03,3,2,2,有,有,9030000,58247,坡道平面,28.68,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRJPHHGFEF68EA,72.8,6.33,14.46,有
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路二段２６５號五樓,7.91,商,,,1110621,土地1建物1車位1,五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070525,107.46,2,1,1,有,有,7250000,67467,坡道機械,15.23,0,,RPRNMLLKPHHGFEF18EA,53.19,2.8,5.35,有
淡水區,房地(土地+建物),新北市淡水區新市一路一段１９２號三樓,16.43,住,,,1110611,土地1建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051020,105.53,3,2,2,有,有,8300000,78651,,0,0,,RPXNMLQJPHHGFEF56EA,63.32,4.65,5.69,有
淡水區,房地(土地+建物)+車位,新北市淡水區八勢一街６３巷１０之１號八樓,25.82,住,,,1110604,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010726,155.38,3,2,2,有,有,12700000,94766,坡道平面,38.25,1600000,其他增建；,RPXPMLRJOHHGFEF66DA,69.92,7.03,4.82,有
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段１７之１號九樓,29.7,住,,,1110623,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960430,197.63,3,2,2,有,有,21000000,106259,坡道平面,36.15,0,含裝潢費；含傢俱設備費；,RPXOMLMLOHHGFEF88DA,111.96,0,10.57,有
淡水區,房地(土地+建物),新北市淡水區水碓２５巷１號,19.83,,山坡地保育區,丙種建築用地,1110615,土地1建物1車位0,一層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,840117,44.9,1,1,1,有,有,2250000,50111,,0,0,增建：平台其他增建；,RPPNMLRKOHHGFEF38DA,35.1,5.48,0,有
